phase,task,model,arm,seed,reused,first8_step_loss,last8_step_loss,first8_preclip_grad_norm,clip_step_fraction,dev_primary_if_available,test_primary,training_metadata,training_metadata_sha256,dev_summary_if_available,dev_summary_sha256_if_available
core,wikisql,qwen25_3b_base,hidden_input,7101,False,0.3637667465955019,0.06831030992907472,2.357776001095772,0.109375,81.640625,76.171875,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/wikisql_qwen25_3b_base_hidden_input_s7101/TRAINING.json,574576458756e5de50a37b668f369aba7c6a59431377adcb79ce4b7383af5699,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/wikisql_qwen25_3b_base_hidden_input_s7101/dev/SUMMARY.json,98fe02beff382e69b4b230d4d914fff0ec3379f43d735212be3683841e470ddb
core,wikisql,qwen25_3b_base,hidden_output,7100,False,0.35405257559614256,0.08521136682247743,2.2882610633969307,0.09375,82.03125,78.02734375,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/wikisql_qwen25_3b_base_hidden_output_s7100/TRAINING.json,b0ac426ada5b72defd80415af9f8867aaaa8e6434de2565429e94f3a68443c6e,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/wikisql_qwen25_3b_base_hidden_output_s7100/dev/SUMMARY.json,b453dc533192c65792a0de342af2a8df2dd157ff5e66ed6eb2f98d9cae17fd6f
core,wikisql,qwen25_3b_base,hidden_output,7101,False,0.3565507656894624,0.06888499727210728,2.2839122861623764,0.046875,81.25,77.1484375,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/wikisql_qwen25_3b_base_hidden_output_s7101/TRAINING.json,56872782ea70bdb7bda4c928878696be60379c3d8b452f635e61daf1f4ae276e,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/wikisql_qwen25_3b_base_hidden_output_s7101/dev/SUMMARY.json,4009b76a644dec39051d2f28bbc3e674d1386a6c8423b1e4859c19fbabc935d9
core,wikisql,qwen25_3b_base,hidden_both,7100,True,0.34937592141795903,0.08162862005701754,2.909291848540306,0.109375,82.421875,77.83203125,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/wikisql_qwen25_3b_base_hidden_both/7100/TRAINING.json,6198f546b4ac39beb20b509b7a01423779ca5f3af53e5ec14506abbd2a0fc765,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/wikisql_qwen25_3b_base_hidden_both_s7100/dev/SUMMARY.json,8658901e167cd62b948c05eece580894e073ccc7812943700ea1208e99325ae2
core,wikisql,qwen25_3b_base,hidden_both,7101,True,0.35102828149683774,0.0673070040429593,2.943203665316105,0.109375,82.8125,77.83203125,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/wikisql_qwen25_3b_base_hidden_both/7101/TRAINING.json,921775d8cb76264340ffa6411cc85a399bdab1ed3a0bc6035b7a74a65d73ddeb,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/wikisql_qwen25_3b_base_hidden_both_s7101/dev/SUMMARY.json,ddb4251cef041da004b8476513ab6a74eb657ec740aad505c236194b82d4177e
core,wikisql,qwen25_3b_base,hidden_both,7102,True,0.33499084057984874,0.06803729839157313,2.9683937057852745,0.15625,80.859375,77.9296875,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/wikisql_qwen25_3b_base_hidden_both/7102/TRAINING.json,d0eaf7f25e33d7e9f21852c9ab60adb8c868e64c24d22d4a92fcca557237c73a,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/wikisql_qwen25_3b_base_hidden_both_s7102/dev/SUMMARY.json,b0cf6d5a209aa76d09a75ab4594d13eb857e84a9b962519d426f308aac489209
core,wikisql,qwen25_3b_base,input,7100,False,0.5932843540795147,0.18568954418879002,3.7681042551994324,1.0,47.65625,45.60546875,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/wikisql_qwen25_3b_base_input_s7100/TRAINING.json,0f09a89aed7469e1b18a94f602eada660ed376564460471f9daf9e49911ce44f,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/wikisql_qwen25_3b_base_input_s7100/dev/SUMMARY.json,af05e5d9ad5396e125d92fb08028859cdad53c331f98b05500afbb7e4f67cfa9
core,wikisql,qwen25_3b_base,output,7100,False,0.49391426239162683,0.2426229139091447,3.3353792428970337,0.15625,22.65625,23.92578125,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/wikisql_qwen25_3b_base_output_s7100/TRAINING.json,51bc64ab9b8e6fad9499da1d173e281f4962cce07cecbc1af27de1a2ada6f9df,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/wikisql_qwen25_3b_base_output_s7100/dev/SUMMARY.json,832d882b251f016f443ef5622235db4b9d4ca1037f8afdd534a70dea3278e36d
core,wikisql,qwen25_3b_base,both,7100,False,0.45733989658765495,0.15614095103228465,3.6374007761478424,0.9375,53.515625,52.44140625,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/wikisql_qwen25_3b_base_both_s7100/TRAINING.json,1cf7ef4fb93b6f6d9f4adb271f146c5ec497efe8d8dd479f654724d08d4a8603,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/wikisql_qwen25_3b_base_both_s7100/dev/SUMMARY.json,4da59ed84a5b3e5b74c425915de8d37a937e6f22db3d8966c50bc410908374b6
core,wikisql,qwen25_3b_base,both,7101,False,0.47621935047209263,0.15324873715871945,3.6171865314245224,0.890625,52.734375,52.34375,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/wikisql_qwen25_3b_base_both_s7101/TRAINING.json,2ec63b6ae39e6af42fb59b1564ac1102193183cfccf3b06d7a52541279e0af6b,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/wikisql_qwen25_3b_base_both_s7101/dev/SUMMARY.json,54ef7ab8ccd96102b62d79dd539ca7e2076121e2ed6ec81ccda659e7dc834cd3
core,cluener,qwen25_7b_base,hidden,6100,True,0.20518433402321534,0.08194057114087627,0.4669532924890518,0.0,69.64467005076142,68.26556543837357,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden/6100/TRAINING.json,e5c8d85ea1be256762966b18744ceb4708dac322f00e5daf378df61cf626e1ed,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_s6100/dev/SUMMARY.json,38275a961ac55f662d7a8de21aab7e6e99fe396a610c6c92092ac5521bec13ec
core,cluener,qwen25_7b_base,hidden,6101,True,0.22104588129150216,0.068600298369347,0.4924316443502903,0.015625,69.73415132924336,69.14175506268082,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden/6101/TRAINING.json,f6a96933581a97acf9e9f03438b7f3fe0af796e0a4cc9efe7dc08573d132f776,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_s6101/dev/SUMMARY.json,c019ea6dfc86a2898f50efccf49cfd439b072cda058231abfc8078239d231c43
core,cluener,qwen25_7b_base,hidden,6102,True,0.2064167106000241,0.07398809067854017,0.45692313462495804,0.0,71.61749745676501,69.44533504328311,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden/6102/TRAINING.json,e5550252ae1108a99df2cb13a5bd3982c772d9cf740dcb6aa3bbdd686b875360,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_s6102/dev/SUMMARY.json,75d5986632d6e8048b2c9cd6a826b916155d6054ba8e8c188f5107fc6c04f841
core,cluener,qwen25_7b_base,hidden,6103,True,0.19801132038992364,0.08138066363244434,0.4322816636413336,0.0,71.70582226762002,69.6327455104352,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden/6103/TRAINING.json,7925d71e81c9f3e4bc9120763c99c7f1e55dbfd0bc056e08df3f633742894524,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_s6103/dev/SUMMARY.json,8ec42d04555895a9d9f220beb8a2de2c56734319de01f8a595e766236e04aac2
core,cluener,qwen25_7b_base,hidden,6104,True,0.19479612434952287,0.07911409044027096,0.4267754200845957,0.0,70.3030303030303,69.45726563743435,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden/6104/TRAINING.json,415fc3f016c2eb3ab522e73692213e4443d5b6f6f7b62d4bf848ffd76df28b5a,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_s6104/dev/SUMMARY.json,169006557183fe362202daf4f7b6d41936421352254ac1a1159d232380427cfc
core,cluener,qwen25_7b_base,hidden_budget,6100,True,0.2053675253482652,0.08188863094710541,0.4682385139167309,0.0,69.83805668016194,68.35081029551954,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden_budget/6100/TRAINING.json,47c019d552868da05451024be2068b381c73e2086b73c8787aabc70ad6c84e33,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_budget_s6100/dev/SUMMARY.json,213de9c68989c4914676d70e27b3739f714f3ec35610d2e0149a67889a22ecb3
core,cluener,qwen25_7b_base,hidden_budget,6101,True,0.22089639953628648,0.06843988910986809,0.49438807740807533,0.015625,69.87704918032787,69.00208902458621,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden_budget/6101/TRAINING.json,aa7b0222811b95c06b048acafaa40dd5c16a0eecb6f0c5e63595b53298c348cd,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_budget_s6101/dev/SUMMARY.json,d57cebc2c1eccd28e1dd3e3b349dd9296658affd9f90e150ab7d06270cedbcf6
core,cluener,qwen25_7b_base,hidden_budget,6102,True,0.20638641456025653,0.07380855535666342,0.45874471589922905,0.0,71.69042769857434,69.31836407377706,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden_budget/6102/TRAINING.json,fd9a16287c9d430ae07b03571b33b38230f7076271f9ca550a7ff3f21117ec89,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_budget_s6102/dev/SUMMARY.json,94b3d95e20be0dec490d07c64b287a7f4aaeac13cf8c7ec964de58836b71ea80
core,cluener,qwen25_7b_base,hidden_budget,6103,True,0.1978682221233612,0.0815082054323284,0.43413000740110874,0.0,72.27926078028747,69.91896272285251,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden_budget/6103/TRAINING.json,de9bf5d8449f2e889413cd4f1f62214dc5567d14b7b67e9f022f3bd0072f16a1,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_budget_s6103/dev/SUMMARY.json,932cb3f48a3c862079be45cbdc344aef33f50d61f69b8c8df76c7e3a51878ad5
core,cluener,qwen25_7b_base,hidden_budget,6104,True,0.19439195517043117,0.07912084233976202,0.42736743204295635,0.0,70.22132796780684,69.50286806883365,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden_budget/6104/TRAINING.json,ac92c548b29eedd022e719f859ab671336a065f0eb509e95bd66ab1230413633,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_budget_s6104/dev/SUMMARY.json,e0181543f5fc798d6a40638fe303fab2ef2e631a5631217a7884954860977657
core,cluener,qwen25_7b_base,hidden_input,6100,False,0.20279022659815382,0.08054385189279856,0.7491365894675255,0.03125,71.11111111111111,69.06543544021653,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_hidden_input_s6100/TRAINING.json,638ca117c13b436bb971b05b79a21f631a87b953360af26421dfb42de7189a05,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_hidden_input_s6100/dev/SUMMARY.json,814aef4cc597da667f0a1dd6888e496ec14637c83b9db476cb6c5bce4c5346d4
core,cluener,qwen25_7b_base,hidden_input,6101,False,0.21730473317438737,0.06654164939573093,0.8004935756325722,0.03125,71.51515151515152,69.36231420808694,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_hidden_input_s6101/TRAINING.json,9dc58badec4a712076940134c72e2816ead268355cf803bd1ab39244f4368947,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_hidden_input_s6101/dev/SUMMARY.json,f44f1191329e51907fd4218f43fa92116327203ef03790f08f7bd49385f1e473
core,cluener,qwen25_7b_base,hidden_input,6102,False,0.20430220870184712,0.07509376279631397,0.7350415363907814,0.03125,70.77856420626895,69.77116338614178,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_hidden_input_s6102/TRAINING.json,db59fcd39418ca54291b6dffbe36c61ebfc86e7eba1de60dbb447224967bbbd8,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_hidden_input_s6102/dev/SUMMARY.json,f1de0661247db37bf99678c7abb6e52d1194fc6f4c60ef44d01eabf78ea85564
core,cluener,qwen25_7b_base,hidden_output,6100,False,0.19373975060443627,0.0777153478402397,1.3302629068493843,0.046875,71.21057985757884,70.38529743672417,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_hidden_output_s6100/TRAINING.json,cddb668870532ba3b7496ce2661f9b632d23a5fc94adcf41ddd7cb079398f9ce,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_hidden_output_s6100/dev/SUMMARY.json,f175b1d9c18f875ddfeab7911c9157bfb81fb624c930c333b06dfba2f2778944
core,cluener,qwen25_7b_base,hidden_output,6101,False,0.2067024483840214,0.0659563077506391,1.354775819927454,0.03125,71.86234817813765,70.74417119131267,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_hidden_output_s6101/TRAINING.json,1ebe0ed06a1120a7943221c9bd2cccf7e03a73ec8d9f99baede9a70ef8e516f2,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_hidden_output_s6101/dev/SUMMARY.json,52095d3dbf859cbe282153f29b7ef2c89d785d833328d29d48d9549d5e8d9e5f
core,cluener,qwen25_7b_base,hidden_output,6102,False,0.19521973579685437,0.0726059836370041,1.291389174759388,0.046875,71.73689619732785,69.66580976863753,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_hidden_output_s6102/TRAINING.json,6b03e5a99f907a33b1c34e55ff8e04e1f483c99bfddf3f49f2964db8da933965,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_hidden_output_s6102/dev/SUMMARY.json,2024c0bdb9be3fdfa32735e19dd9d6d0702a49fca67c1cb86b16a1a42fc25376
core,cluener,qwen25_7b_base,hidden_both,6100,True,0.19281890102865873,0.0773039127748234,1.426250297576189,0.046875,71.64790174002047,70.4669887278583,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden_both/6100/TRAINING.json,137c3e8ec755fe0d35578df4fa48686da162aebf2a7e30f46aca59ef35f7b572,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_both_s6100/dev/SUMMARY.json,22d12f97e5096dcce335f2e0c13747e37b28633d835c9fc6f741252ada238be1
core,cluener,qwen25_7b_base,hidden_both,6101,True,0.20482583440025337,0.06581699277103326,1.4445682726800442,0.03125,72.70896273917423,70.29972752043597,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden_both/6101/TRAINING.json,23ccfa72e404f3afca61241d6e97842d9e0c185bbb554b8ce93fbb5fc3106f88,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_both_s6101/dev/SUMMARY.json,927c58bfa4034af0d235b90d66f2996f1b9d789a6039a89ddc912212687afe9f
core,cluener,qwen25_7b_base,hidden_both,6102,True,0.19474557365174405,0.07320019603685068,1.3931024372577667,0.046875,71.34146341463415,70.29275315949448,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden_both/6102/TRAINING.json,7b10f68ebd2378ac05d0fe03263e2c636e5c201c165f651f4bec09855cdce2a7,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_both_s6102/dev/SUMMARY.json,05aceb0c4b1fff2f30a005d46394066ffc32492d5d80775f214f249899955a19
core,cluener,qwen25_7b_base,hidden_both,6103,True,0.18407645472325385,0.08086261040443787,1.298690877854824,0.046875,72.95081967213115,70.38668624571709,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden_both/6103/TRAINING.json,25489bd9a1d4ef6f3e6061a40df0ca0f63c5de389d8875c39a4301a9f1bd6207,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_both_s6103/dev/SUMMARY.json,e79e7f17231b2a58605655a766ff0b7cca7650ff2ad9a6ab69d6a0329ec27226
core,cluener,qwen25_7b_base,hidden_both,6104,True,0.18062127607845468,0.07539675639054622,1.4043656773865223,0.046875,70.02012072434607,70.88324548794122,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/cluener_qwen25_7b_base_hidden_both/6104/TRAINING.json,90d62c03ed065587dd72d7affd88df1d71ccb2f02bb0891f5e6570dc4e362624,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/cluener_qwen25_7b_base_hidden_both_s6104/dev/SUMMARY.json,8cad281124c8f553c97658974847896318352ba2314c936a79c3c5ac55280c05
core,cluener,qwen25_7b_base,input,6100,False,0.33235086570493877,0.13889009587001055,1.0814366340637207,0.078125,54.906054279749476,51.14318144965137,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_input_s6100/TRAINING.json,f191dbba4a7a0efff2e322fe5f00a34ba30c9ff67bf218077d86817797de24cd,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_input_s6100/dev/SUMMARY.json,bd3220a6c05f20aced22b3ff857dda84f6720fedb1f06438714fb96d3518663b
core,cluener,qwen25_7b_base,input,6101,False,0.3488283082842827,0.12274458017782308,1.1276965886354446,0.09375,52.63157894736842,52.242302543507364,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_input_s6101/TRAINING.json,726f3692b8b13f640daffd50b51e7b830eb5c06c49738d974b312ac64ee6ebf6,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_input_s6101/dev/SUMMARY.json,56dddb1b3f66d858e68b4c2a2e5103b55446e291f355108418dcd423545a76f8
core,cluener,qwen25_7b_base,input,6102,False,0.3342148719821125,0.13008947478374466,1.045296236872673,0.078125,51.836306400839455,51.24338199903738,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_input_s6102/TRAINING.json,7f477662968fdfca54bb810e88224349d61f058e73a7613babaed89c0b08d387,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_input_s6102/dev/SUMMARY.json,19895961b8e8ff874b6c93620a3b38ec3ba6caa7c5ee65da6fad66ab4e30a009
core,cluener,qwen25_7b_base,output,6100,False,0.22747166077897418,0.12861399117537076,1.8363573625683784,0.109375,57.142857142857146,54.066008846546445,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_output_s6100/TRAINING.json,e7f9e7ef878dc468d2e5582d432ad9e86194e5ef118492646eadbef95177d78d,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_output_s6100/dev/SUMMARY.json,96cbf28542c64d3a794605a93c60f5affa4f2f713b12fea0cc873535b6fca382
core,cluener,qwen25_7b_base,output,6101,False,0.24685346618935,0.11581325250881491,2.1329873353242874,0.09375,56.792873051224944,53.74241402562374,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_output_s6101/TRAINING.json,e889575b67417ccf29737b9b9c04bfa239a0b7de61b4fa8a07a14e8965059f9e,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_output_s6101/dev/SUMMARY.json,134e61b0189031009fe71a6e13e367fbb04a6c808d7ca34e83532a2579327892
core,cluener,qwen25_7b_base,output,6102,False,0.2387946447415743,0.12034913758543553,2.341017998754978,0.109375,56.82819383259912,53.41098169717138,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_output_s6102/TRAINING.json,0c2af0ca60da480f8d193721103b212e3d5119a5e518f70b52c775068c0101a7,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_output_s6102/dev/SUMMARY.json,fd296dabd190e282778e2ffc27a40f920340cc6b2d9527dd4c866f9c484d54a2
core,cluener,qwen25_7b_base,both,6100,False,0.21740323131962214,0.11142013836069964,1.7123207673430443,0.09375,63.37271750805586,59.996670551023804,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_both_s6100/TRAINING.json,eb16d7abc85a221f806d162351798ac6c4d3a65719c323998cf69f33ed352966,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_both_s6100/dev/SUMMARY.json,6c1a7b9235be26e867ae9be4cdc9e884c4a822f275d7e9917ee3884ab0900257
core,cluener,qwen25_7b_base,both,6101,False,0.23623640683945268,0.0972753592650406,1.9494985491037369,0.09375,62.047569803516026,60.19041471679845,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_both_s6101/TRAINING.json,0e0a515a350231793ef7aab560b0617cb06e3c69c36599cb5e12cc082c0fe98c,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_both_s6101/dev/SUMMARY.json,079e6ffb06f9f8a5c742aeeea520f00255c15e6d95c8e7da8dd68965b00f1ab1
core,cluener,qwen25_7b_base,both,6102,False,0.2277980917133391,0.1047321594596724,2.1967996284365654,0.109375,62.48715313463515,59.170477842611575,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/checkpoints/cluener_qwen25_7b_base_both_s6102/TRAINING.json,5158a9f4f7f2f8fce0a28382ff0896243f29405f0f1ed70ef26e3d8bb583a16e,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/evaluations/cluener_qwen25_7b_base_both_s6102/dev/SUMMARY.json,d579dbe8da76563991f56abbb08937e29915d1f985a95d0aef49851dfe37d68a
core,wikisql,qwen25_7b_base,hidden,7100,True,0.3330025864415802,0.06738105132535566,0.9208897277712822,0.046875,83.59375,81.4453125,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_architecture_14h_20260917/core/anchors/wikisql_qwen25_7b_base_hidden/7100/TRAINING.json,0348e946e643c44ea4eee505ac80cf263b68f6ee5453ba27658e8e6f7f927fa1,/commondocument/wz/cross_encoder_workspace/im_exp/lora/reviewer_followup/model_scaling_20260917/evaluations/wikisql_qwen25_7b_base_hidden_s7100/dev/SUMMARY.json,e7cb01bb80418d3e4a86ba1e89485f3b77f6941c6b6c46fb9401d8d061f32a23
